"cap-surface","cap-color","spore-print-color","habitat","class"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","red","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","brown","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","brown","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"scaly","brown","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"scaly","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","red","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"fibrous","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"scaly","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","brown","white","paths","edible"
"smooth","brown","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"smooth","brown","white","woods","edible"
"smooth","brown","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","brown","white","woods","edible"
"smooth","brown","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","paths","edible"
"smooth","red","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"scaly","red","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"scaly","red","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"scaly","red","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"scaly","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","gray","white","paths","edible"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","red","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","brown","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","red","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","brown","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","red","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","brown","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"scaly","brown","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","red","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"scaly","brown","white","paths","poisonous"
"scaly","gray","white","paths","edible"
"smooth","brown","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"fibrous","gray","white","grasses","edible"
"smooth","red","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","red","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","brown","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","red","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"scaly","red","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","brown","white","woods","edible"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","red","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","red","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"scaly","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","gray","white","grasses","edible"
"smooth","red","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"scaly","red","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"scaly","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","gray","white","grasses","edible"
"scaly","brown","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"scaly","brown","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","red","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","red","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","brown","white","woods","edible"
"smooth","gray","white","grasses","edible"
"scaly","red","white","paths","poisonous"
"smooth","gray","white","paths","edible"
"smooth","gray","white","grasses","edible"
"scaly","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"scaly","brown","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"scaly","red","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","red","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","gray","white","grasses","edible"
"smooth","red","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"fibrous","gray","white","grasses","edible"
"scaly","red","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","gray","white","grasses","edible"
"smooth","red","white","paths","poisonous"
"smooth","brown","white","paths","edible"
"smooth","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"scaly","brown","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"scaly","red","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","red","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"smooth","gray","white","paths","edible"
"fibrous","gray","white","grasses","edible"
"fibrous","gray","white","grasses","edible"
"smooth","brown","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"fibrous","gray","white","grasses","edible"
"smooth","red","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","brown","white","paths","edible"
"fibrous","gray","white","grasses","edible"
"scaly","red","white","paths","poisonous"
"scaly","brown","white","paths","edible"
"fibrous","gray","white","grasses","edible"
"smooth","brown","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","brown","white","paths","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"scaly","brown","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"scaly","red","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","brown","white","woods","poisonous"
"smooth","brown","white","paths","edible"
"smooth","brown","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","brown","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"scaly","brown","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","paths","edible"
"smooth","gray","white","grasses","edible"
"fibrous","gray","white","grasses","edible"
"scaly","brown","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","brown","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","brown","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","paths","edible"
"smooth","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","brown","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","brown","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","gray","white","grasses","edible"
"scaly","red","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","paths","edible"
"smooth","brown","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","brown","white","paths","edible"
"smooth","red","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","red","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","red","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","red","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"fibrous","gray","white","grasses","edible"
"fibrous","gray","white","grasses","edible"
"scaly","red","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","brown","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"scaly","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","brown","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","brown","white","paths","edible"
"smooth","gray","white","paths","edible"
"smooth","red","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","brown","white","woods","edible"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"scaly","brown","white","paths","edible"
"smooth","brown","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","brown","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","brown","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","red","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","brown","white","woods","edible"
"smooth","red","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","brown","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","red","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","gray","white","grasses","edible"
"scaly","brown","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"scaly","brown","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"scaly","red","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","brown","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","gray","white","grasses","edible"
"scaly","red","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","red","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"scaly","brown","white","woods","edible"
"scaly","brown","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","gray","white","grasses","edible"
"scaly","brown","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","gray","white","paths","edible"
"smooth","red","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","red","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","brown","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","red","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","brown","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","brown","white","paths","edible"
"smooth","red","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","red","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","gray","white","paths","edible"
"scaly","red","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","brown","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","brown","white","paths","edible"
"scaly","brown","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","brown","white","woods","edible"
"scaly","brown","white","paths","edible"
"smooth","brown","white","paths","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"fibrous","gray","white","grasses","edible"
"smooth","red","white","paths","poisonous"
"scaly","brown","white","paths","poisonous"
"scaly","brown","white","paths","edible"
"smooth","brown","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","red","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"scaly","brown","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"scaly","red","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","red","white","woods","poisonous"
"scaly","gray","white","paths","edible"
"scaly","red","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","brown","white","woods","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","brown","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"fibrous","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"scaly","brown","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"fibrous","gray","white","grasses","edible"
"smooth","red","white","paths","poisonous"
"scaly","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"scaly","red","white","paths","poisonous"
"scaly","red","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","red","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
